,label,maximum,mean,median,minimum,sigma,sum,variance,elongation,feret_diameter,flatness,roundness,equivalent_ellipsoid_diameter_0,equivalent_ellipsoid_diameter_1,equivalent_spherical_perimeter,equivalent_spherical_radius,number_of_pixels,number_of_pixels_on_border,file_name
14,15,106.0,77.32941176470588,76.615234375,50.0,12.55975075133158,6573.0,157.74733893557416,1.2478492576633768,11.661903789690601,1.2478492576633768,0.0,9.312868264628689,11.621055750733728,32.68243415384676,5.201570947860099,85,0,20P1_POS0007_D_1UL.tif
15,16,96.0,73.34375,74.638671875,49.0,12.901682828659242,11735.0,166.45341981132074,1.0761576836968447,14.866068747318506,1.0761576836968447,0.0,13.758690305068258,14.806520289404492,44.839929731183425,7.136496464611085,160,0,20P1_POS0007_D_1UL.tif
16,17,127.0,82.55555555555556,83.533203125,49.0,21.472408516172095,12631.0,461.0643274853799,1.0594663081991729,14.422205101855956,1.0594663081991729,0.0,13.559922254881291,14.366280770846886,43.84808666289731,6.978639737521917,153,0,20P1_POS0007_D_1UL.tif
17,18,160.0,87.63120567375887,81.556640625,44.0,26.43358560282131,12356.0,698.734447821682,1.3128809483199302,15.297058540778355,1.3128809483199302,0.0,11.693699856482032,15.352435756946761,42.0934467182796,6.699380116989518,141,0,20P1_POS0007_D_1UL.tif
18,19,179.0,98.6029411764706,98.357421875,46.0,28.35731779923631,13410.0,804.1374727668845,1.5165024426590072,16.278820596099706,1.5165024426590072,0.0,10.68569948755808,16.204889374401933,41.34037256185348,6.579524642479541,136,0,20P1_POS0007_D_1UL.tif
19,20,121.0,87.08333333333333,91.439453125,48.0,18.70240913697704,13585.0,349.7801075268822,1.1801185909172545,14.7648230602334,1.1801185909172545,0.0,12.973421623754925,15.310176046001102,44.275883004633926,7.046725639945928,156,0,20P1_POS0007_D_1UL.tif
20,21,166.0,98.75816993464052,99.345703125,45.0,29.97455634713838,15110.0,898.4740282077737,1.1485700306329938,14.560219778561036,1.1485700306329938,0.0,13.023329679253122,14.958206168643335,43.84808666289731,6.978639737521917,153,0,20P1_POS0007_D_1UL.tif
21,22,255.0,126.41747572815534,121.087890625,37.0,56.468677262613326,39063.0,3188.711511789183,1.2961618373789512,22.090722034374522,1.2961618373789512,0.0,17.42226774962649,22.582078577663918,62.313790767670234,9.91754782346883,309,0,20P1_POS0007_D_1UL.tif
22,23,132.0,84.40259740259741,83.533203125,49.0,21.5605302299744,12998.0,464.85646379764,1.1420723007681484,14.560219778561036,1.1420723007681484,0.0,13.102936021838811,14.964500289279298,43.99114768463438,7.001408606295148,154,0,20P1_POS0007_D_1UL.tif
23,24,93.0,72.28318584070796,71.673828125,47.0,11.118251586073518,8168.0,123.61551833122628,1.3349295046625087,13.892443989449804,1.3349295046625087,0.0,10.381619684255643,13.858730422697935,37.68288576293735,5.997417539138688,113,0,20P1_POS0007_D_1UL.tif
24,25,245.0,125.05533596837945,120.099609375,41.0,56.51742340200725,31639.0,3194.2191480017573,1.0805538585110188,18.439088914585774,1.0805538585110188,0.0,17.266014872368512,18.65685899144643,56.385208746912255,8.97398468933946,253,0,20P1_POS0007_D_1UL.tif
25,26,255.0,140.60679611650485,132.947265625,28.0,83.51092087150643,28965.0,6974.073904807009,1.6337942685771834,19.6468827043885,1.6337942685771834,0.0,12.670390074168713,20.700810683814076,50.87899710644845,8.097643889049511,206,0,20P1_POS0007_D_1UL.tif
26,27,250.0,111.12363636363636,103.298828125,39.0,47.263888638265385,30559.0,2233.875169210352,1.1322934347886553,20.248456731316587,1.1322934347886553,0.0,17.58498133251409,19.911358913686765,58.78564381674128,9.356025796273888,275,0,20P1_POS0007_D_1UL.tif
27,28,219.0,113.30434782608695,106.263671875,39.0,44.58122045650281,31272.0,1987.485217391305,1.1221460921260704,19.6468827043885,1.1221460921260704,0.0,17.696398914784396,19.857944886929346,58.892429815411184,9.373021315815206,276,0,20P1_POS0007_D_1UL.tif
28,29,95.0,76.84615384615384,77.603515625,54.0,10.803747743686028,3996.0,116.72096530920095,1.0955875913725917,8.06225774829855,1.0955875913725917,0.0,7.773796699043537,8.51687520132531,25.562692971333767,4.068428945128219,52,0,20P1_POS0007_D_1UL.tif
29,30,222.0,120.11610486891385,120.099609375,39.0,49.177574537613125,32071.0,2418.4338374024946,1.0924198409525776,19.235384061671343,1.0924198409525776,0.0,17.64070349143703,19.27105450240722,57.92426912818062,9.218933756735217,267,0,20P1_POS0007_D_1UL.tif
30,31,142.0,85.43137254901961,77.603515625,45.0,24.71295603683281,4357.0,610.7301960784313,1.6817501965256787,10.295630140987,1.6817501965256787,0.0,6.213830519412388,10.450110697199044,25.3157046382738,4.029119531035698,51,6,20P1_POS0007_D_1UL.tif
31,32,185.0,102.77777777777777,97.369140625,45.0,32.333112751174774,30525.0,1045.4301801801807,1.1126653671703024,20.615528128088304,1.1126653671703024,0.0,18.435333510986823,20.512357129909134,61.09183310774586,9.72306722164286,297,0,20P1_POS0007_D_1UL.tif
32,33,107.0,80.43243243243244,81.556640625,52.0,13.965315249933687,2976.0,195.0300300300304,1.3964233539052795,8.246211251235321,1.3964233539052795,0.0,5.808277665030351,8.110814577414809,21.56283174194172,3.431831258788849,37,9,20P1_POS0007_D_1UL.tif
33,34,186.0,95.77745664739885,97.369140625,40.0,28.78455021194376,33139.0,828.5503309039116,1.246440349395024,23.40939982143925,1.246440349395024,0.0,18.799978777599165,23.43305211616974,65.93909487222489,10.49453289192004,346,0,20P1_POS0007_D_1UL.tif
34,35,202.0,99.79642857142858,96.380859375,46.0,33.00414856233424,27943.0,1089.2738223246292,1.084413230656036,19.72308292331602,1.084413230656036,0.0,18.131622611863865,19.66217145356733,59.31765143716134,9.440697438826296,280,0,20P1_POS0007_D_1UL.tif
35,36,173.0,105.06043956043956,105.275390625,49.0,31.801901951951248,19121.0,1011.3609677615206,1.3576922585571807,17.804493814764857,1.3576922585571807,0.0,13.064418455004615,17.73745979891133,47.82341949101266,7.611333607551958,182,0,20P1_POS0007_D_1UL.tif
36,37,197.0,101.39140811455847,99.345703125,45.0,30.67836734009192,42483.0,941.1622226536185,1.0226743974152679,23.323807579381203,1.0226743974152679,0.0,22.839856923910695,23.357736916711303,72.5624509468671,11.54867275105708,419,0,20P1_POS0007_D_1UL.tif
37,38,184.0,91.04225352112677,85.509765625,44.0,29.120408684938212,12928.0,847.9982019778248,1.508237861064596,17.08800749063506,1.508237861064596,0.0,10.948744273436919,16.51331064431174,42.242450535438905,6.723094811029982,142,0,20P1_POS0007_D_1UL.tif
38,39,152.0,96.31785714285714,95.392578125,43.0,27.115623312949484,26969.0,735.2570276497696,1.207783347505955,20.223748416156685,1.207783347505955,0.0,17.180648643065542,20.750501330445342,59.31765143716134,9.440697438826296,280,0,20P1_POS0007_D_1UL.tif
39,40,231.0,95.62141491395793,80.568359375,45.0,41.188266011062105,50010.0,1696.473256998014,1.8088301802049167,33.52610922848042,1.8088301802049167,0.0,19.186996925597043,34.70601910651889,81.0691792934272,12.902560616952067,523,0,20P1_POS0007_D_1UL.tif
40,41,159.0,102.80141843971631,104.287109375,43.0,31.823221498539183,14495.0,1012.7174265450865,1.0813428623198111,13.601470508735444,1.0813428623198111,0.0,12.88495501620795,13.933054138088313,42.0934467182796,6.699380116989518,141,0,20P1_POS0007_D_1UL.tif
41,42,184.0,107.7147766323024,105.275390625,46.0,39.441940152167675,31345.0,1555.6666429671764,1.1195017961205893,20.0,1.1195017961205893,0.0,18.192364816701524,20.36638508797837,60.471595388070575,9.624353322664494,291,0,20P1_POS0007_D_1UL.tif
42,43,188.0,102.74253731343283,98.357421875,47.0,36.53305081399073,27535.0,1334.6638017776284,1.1305467468744488,19.4164878389476,1.1305467468744488,0.0,17.37313498402753,19.641141239203005,58.03264016610184,9.23618154310838,268,0,20P1_POS0007_D_1UL.tif
43,44,207.0,99.61011904761905,102.310546875,44.0,31.00813208673126,33469.0,961.5042555081727,1.1870719867451862,21.95449840010015,1.1870719867451862,0.0,18.98393201107088,22.53529388861745,64.979231500724,10.341765891652821,336,0,20P1_POS0007_D_1UL.tif
44,45,210.0,110.52054794520548,107.251953125,41.0,38.99056528369425,32272.0,1520.2641811420233,1.1038605753255044,19.72308292331602,1.1038605753255044,0.0,18.3522524091902,20.25832790292757,60.57540936215685,9.640875829802336,292,0,20P1_POS0007_D_1UL.tif
45,46,193.0,99.39333333333333,95.392578125,41.0,32.601761789738774,29818.0,1062.874871794871,1.4080442378578741,23.53720459187964,1.4080442378578741,0.0,16.470528575021373,23.191232854532306,61.39960247678931,9.772050238058398,300,0,20P1_POS0007_D_1UL.tif
46,47,111.0,73.775,71.673828125,54.0,15.30625395896757,2951.0,234.2814102564104,2.1089707555558417,10.04987562112089,2.1089707555558417,0.0,4.914165472605509,10.363831269687273,22.419964865591712,3.5682482323055424,40,11,20P1_POS0007_D_1UL.tif
47,48,182.0,100.60185185185185,104.287109375,40.0,31.870338893891482,10865.0,1015.7185012114921,1.822876421824186,16.278820596099706,1.822876421824186,0.0,8.685369980053471,15.832356151459074,36.839761486073584,5.863230142835039,108,0,20P1_POS0007_D_1UL.tif
48,49,153.0,101.84027777777777,107.251953125,45.0,27.46508608703884,14665.0,754.3309537684545,1.6801273507595529,16.76305461424021,1.6801273507595529,0.0,10.446365199862727,17.55122388831215,42.53889242173239,6.770275002573076,144,0,20P1_POS0007_D_1UL.tif
49,50,184.0,108.0948905109489,110.216796875,43.0,34.26966657600524,14809.0,1174.4100472305709,1.984127597687519,18.35755975068582,1.984127597687519,0.0,9.376279480617036,18.60373488112346,41.4920808608969,6.6036697681803656,137,0,20P1_POS0007_D_1UL.tif
50,51,169.0,102.91304347826087,105.275390625,43.0,32.290167099356225,16569.0,1042.6548913043473,1.931551631447373,18.867962264113206,1.931551631447373,0.0,10.30184085558075,19.898537511508195,44.97983624816598,7.158763278359629,161,0,20P1_POS0007_D_1UL.tif
51,52,255.0,124.59288537549408,108.240234375,40.0,63.29808126664185,31522.0,4006.647092038396,1.0654305383921918,18.35755975068582,1.0654305383921918,0.0,17.388124836499,18.525839206181768,56.385208746912255,8.97398468933946,253,0,20P1_POS0007_D_1UL.tif
52,53,137.0,88.71264367816092,87.486328125,48.0,22.535736430070866,23154.0,507.8594164456232,1.2437691548316312,21.2602916254693,1.2437691548316312,0.0,16.345771436816946,20.330366325040828,57.26973660099847,9.114761669619748,261,14,20P1_POS0007_D_1UL.tif
53,54,201.0,100.15925925925926,93.416015625,42.0,35.61932935899524,27043.0,1268.7366239845799,1.252411588948662,21.633307652783937,1.252411588948662,0.0,16.567745039185013,20.749635889822013,58.24877737667098,9.27058084855655,270,0,20P1_POS0007_D_1UL.tif
54,55,203.0,112.15034965034965,111.205078125,39.0,41.05650940824849,32075.0,1685.6369647895967,1.0264514363298327,19.209372712298546,1.0264514363298327,0.0,18.835140861850263,19.333357391120927,59.94982898813576,9.541311620975605,286,0,20P1_POS0007_D_1UL.tif
55,56,187.0,102.6234309623431,101.322265625,41.0,34.08874409381083,24527.0,1162.042473893323,1.1462844574813804,18.867962264113206,1.1462844574813804,0.0,16.293253248720383,18.67670296081618,54.8029431402351,8.722159296752494,239,0,20P1_POS0007_D_1UL.tif
56,57,247.0,123.65876777251185,106.263671875,42.0,63.95532038926419,26092.0,4090.2830060934316,1.122667229578396,17.26267650163207,1.122667229578396,0.0,15.469303637172459,17.36688025785141,51.49275871061664,8.19532708223289,211,0,20P1_POS0007_D_1UL.tif
57,58,177.0,105.76893939393939,106.263671875,45.0,33.42495739440225,27923.0,1117.2277768176057,1.0588369192934857,18.681541692269406,1.0588369192934857,0.0,17.81732430133742,18.865640773281072,57.59793262080524,9.166995688475081,264,0,20P1_POS0007_D_1UL.tif
58,59,133.0,82.4251968503937,78.591796875,48.0,20.164608192872315,10468.0,406.61142357205324,1.1711978505536391,13.601470508735444,1.1711978505536391,0.0,11.750106053492617,13.761698953627855,39.94908094091296,6.358093703724522,127,0,20P1_POS0007_D_1UL.tif
59,60,226.0,106.39015151515152,93.416015625,39.0,46.705647894276176,28087.0,2181.4175452241043,1.0910590320812388,19.4164878389476,1.0910590320812388,0.0,17.55225413489411,19.150545407261493,57.59793262080524,9.166995688475081,264,0,20P1_POS0007_D_1UL.tif
60,61,172.0,109.05882352941177,115.158203125,44.0,32.96637225031602,14832.0,1086.781699346406,1.7083424103768348,17.46424919657298,1.7083424103768348,0.0,10.06785732097391,17.199347643042632,41.34037256185348,6.579524642479541,136,0,20P1_POS0007_D_1UL.tif
61,62,206.0,106.09937888198758,104.287109375,46.0,39.00163537740182,17082.0,1521.127562111801,1.6975312163378378,18.439088914585774,1.6975312163378378,0.0,10.989023766202815,18.65421088020767,44.97983624816598,7.158763278359629,161,0,20P1_POS0007_D_1UL.tif
62,63,171.0,87.87136929460581,80.568359375,43.0,27.337627643973665,21177.0,747.3458852005531,1.0509594410551752,18.24828759089466,1.0509594410551752,0.0,17.08718819291466,17.95794175243018,55.03176644503209,8.758577656805558,241,0,20P1_POS0007_D_1UL.tif
63,64,228.0,117.21862348178138,111.205078125,40.0,46.979938389759795,28953.0,2207.114611105626,1.1178605016842549,18.027756377319946,1.1178605016842549,0.0,16.77296073785177,18.749830305145288,55.71259769340069,8.866935315394846,247,0,20P1_POS0007_D_1UL.tif
64,65,251.0,124.04745762711865,119.111328125,36.0,54.37596931947718,36594.0,2956.7460394327236,1.1390619493900633,20.248456731316587,1.1390619493900633,0.0,18.159019504491255,20.68424815579799,60.885789238835976,9.690274321412074,295,0,20P1_POS0007_D_1UL.tif
65,66,198.0,113.94594594594595,111.205078125,35.0,42.332810375359394,29512.0,1792.066834276136,1.12056022101872,18.973665961010276,1.12056022101872,0.0,17.154866421062923,19.223060908332886,57.04989035150748,9.079772052293041,259,0,20P1_POS0007_D_1UL.tif
66,67,158.0,90.93333333333334,87.486328125,44.0,23.512819079481428,10912.0,552.8526610644259,1.8951413486861661,16.64331697709324,1.8951413486861661,0.0,8.978936055771054,17.016352986500802,38.83251825111398,6.180387232371033,120,0,20P1_POS0007_D_1UL.tif
67,68,120.0,78.30113636363636,75.626953125,45.0,18.72218542993118,13781.0,350.52022727272737,1.9327562735915098,20.591260281974,1.9327562735915098,0.0,10.767697527629851,20.811334948662385,47.02851505339302,7.48482063701911,176,0,20P1_POS0007_D_1UL.tif
68,69,175.0,106.43650793650794,110.216796875,41.0,35.003926024937535,26822.0,1225.2748371592993,1.1817664922261863,19.4164878389476,1.1817664922261863,0.0,16.47743070017075,19.472475479440863,56.273665198017014,8.95623198216277,252,12,20P1_POS0007_D_1UL.tif
69,70,158.0,98.41176470588235,99.345703125,49.0,27.67148538434938,16730.0,765.7111033762615,1.7615910030950057,19.235384061671343,1.7615910030950057,0.0,11.084777451160235,19.52684422927426,46.21994163173574,7.356132180109627,170,0,20P1_POS0007_D_1UL.tif
70,71,91.0,70.23622047244095,69.697265625,50.0,10.539934743341028,17840.0,111.09022439388731,1.2981465995794237,21.540659228538015,1.2981465995794237,0.0,15.783744698065407,20.48961450842337,56.496532070979626,8.991702346646203,254,0,20P1_POS0007_D_1UL.tif
71,72,161.0,95.14516129032258,93.416015625,40.0,30.65244285239438,11798.0,939.5722528193032,1.7879596826025153,16.76305461424021,1.7879596826025153,0.0,9.396952707163361,16.80137257973065,39.47442154333027,6.282549314314218,124,0,20P1_POS0007_D_1UL.tif
72,73,110.0,75.28476821192054,73.650390625,53.0,15.153603524549844,11368.0,229.63169977924943,1.5003038955045607,17.72004514666935,1.5003038955045607,0.0,11.320195169486269,16.98373291065216,43.56055512465647,6.93287767191607,151,0,20P1_POS0007_D_1UL.tif
73,74,193.0,93.8476821192053,88.474609375,45.0,32.420871900812834,28342.0,1051.112934808915,1.1389363286261123,21.840329667841555,1.1389363286261123,0.0,18.37421559408873,20.92706165011608,61.60392784179001,9.804569629897316,302,0,20P1_POS0007_D_1UL.tif
74,75,229.0,112.39,113.181640625,38.0,50.20863441378355,11239.0,2520.90696969697,2.1410397631000455,16.1245154965971,2.1410397631000455,0.0,7.711568005131031,16.510773734835634,35.449077018110316,5.641895835477563,100,0,20P1_POS0007_D_1UL.tif
75,76,209.0,112.90090090090091,109.228515625,34.0,44.02003964772657,25064.0,1937.7638905874192,1.359410384663116,18.867962264113206,1.359410384663116,0.0,14.419700992691222,19.60229127320149,52.817935177245765,8.406235467365967,222,0,20P1_POS0007_D_1UL.tif
76,77,233.0,119.0,124.052734375,38.0,42.2473265581053,18326.0,1784.8366013071895,1.8850085389982068,18.24828759089466,1.8850085389982068,0.0,10.199027406203793,19.22525375017088,43.99114768463438,7.001408606295148,154,0,20P1_POS0007_D_1UL.tif
77,78,110.0,80.71904761904761,81.556640625,50.0,15.80509635715534,16951.0,249.80107085896503,1.4365873628378252,21.540659228538015,1.4365873628378252,0.0,13.64264837519311,19.598856251442413,51.37059303741223,8.175883811466258,210,0,20P1_POS0007_D_1UL.tif
78,79,148.0,88.37174721189591,84.521484375,44.0,25.520026177787585,23772.0,651.2717361149636,1.3864816687015618,21.587033144922902,1.3864816687015618,0.0,15.717162137197066,21.791557187233998,58.14080920715343,9.25339718068125,269,0,20P1_POS0007_D_1UL.tif
79,80,229.0,118.00662251655629,110.216796875,44.0,42.63417982303897,17819.0,1817.673289183223,1.6176419206296662,18.027756377319946,1.6176419206296662,0.0,10.901903575114533,17.635376237767698,43.56055512465647,6.93287767191607,151,9,20P1_POS0007_D_1UL.tif
80,81,181.0,100.0578947368421,92.427734375,42.0,33.887798303390774,19011.0,1148.3828738512948,1.3532339353002063,18.027756377319946,1.3532339353002063,0.0,13.370431388522563,18.09332148455179,48.86318058342338,7.776816725043752,190,15,20P1_POS0007_D_1UL.tif
81,82,199.0,100.16814159292035,91.439453125,46.0,37.02165196022872,22638.0,1370.6027138643071,1.3209824128390184,18.867962264113206,1.3209824128390184,0.0,14.75913010272835,19.496551294507082,53.291648115302024,8.481629223064205,226,9,20P1_POS0007_D_1UL.tif
82,83,234.0,118.45454545454545,114.169921875,37.0,46.780989167643746,16939.0,2188.460947503201,1.3019073250381554,16.64331697709324,1.3019073250381554,0.0,11.825868427057978,15.39618473012423,42.390930608484666,6.746726148605861,143,12,20P1_POS0007_D_1UL.tif
83,84,229.0,110.59360730593608,100.333984375,37.0,44.60051173494981,24220.0,1989.205647019396,1.2638859435208178,18.384776310850235,1.2638859435208178,0.0,14.853307593183896,18.772886681816153,52.45984335226955,8.349243383340204,219,17,20P1_POS0007_D_1UL.tif
84,85,209.0,96.421875,85.509765625,41.0,45.579793868851404,6171.0,2077.517609126984,1.664229283191421,13.45362404707371,1.664229283191421,0.0,6.997428452778992,11.645325338151636,28.359261614488254,4.51351666838205,64,12,20P1_POS0007_D_1UL.tif
85,86,157.0,91.01960784313725,90.451171875,45.0,24.749029540792648,9284.0,612.5144632110271,2.450576718941599,17.11724276862369,2.450576718941599,0.0,7.279825907418136,17.83977188666678,35.80181284047828,5.698035485213008,102,18,20P1_POS0007_D_1UL.tif
0,1,116.0,82.92424242424242,79.189453125,57.0,16.417917609977785,5473.0,269.5480186480187,1.4892573733059034,10.816653826391969,1.4892573733059034,0.0,7.511767676028626,11.186955398086582,28.79896631040262,4.583497844237541,66,0,20P1_POS0010_D_1UL.tif
1,2,139.0,82.38095238095238,78.193359375,50.0,18.594535252345416,6920.0,345.75674125071646,1.3496452419686016,12.206555615733702,1.3496452419686016,0.0,8.901944624109717,12.014467206197653,32.489615750362,5.170882945826411,84,0,20P1_POS0010_D_1UL.tif
2,3,178.0,97.1523178807947,97.119140625,38.0,27.725217503916536,29340.0,768.6876856394799,1.167152119606379,20.615528128088304,1.167152119606379,0.0,18.15075937035127,21.184697271570826,61.60392784179001,9.804569629897316,302,0,20P1_POS0010_D_1UL.tif
3,4,180.0,102.37795275590551,99.111328125,36.0,33.60412133025803,13002.0,1129.236970378703,1.846458197943132,17.08800749063506,1.846458197943132,0.0,9.358089183675746,17.279320490281037,39.94908094091296,6.358093703724522,127,14,20P1_POS0010_D_1UL.tif
4,5,156.0,98.82233502538071,97.119140625,37.0,29.866264987704053,19468.0,891.993784315757,1.390229789613694,18.384776310850235,1.390229789613694,0.0,13.432129718217272,18.67374687222104,49.75515059799093,7.918778161951929,197,0,20P1_POS0010_D_1UL.tif
5,6,216.0,110.64663023679417,104.091796875,45.0,44.000403246865226,60745.0,1936.0354858867477,1.091921790368567,27.51363298439521,1.091921790368567,0.0,25.301453161106146,27.627208034601463,83.05984268756585,13.219384536161321,549,0,20P1_POS0010_D_1UL.tif
6,7,193.0,106.22466960352423,108.076171875,42.0,34.93644937472152,24113.0,1220.5554949124796,1.2407078125890236,18.027756377319946,1.2407078125890236,0.0,15.262765421083024,18.936632299651308,53.409419856983384,8.500373177909337,227,0,20P1_POS0010_D_1UL.tif
7,8,183.0,96.86715867158672,92.138671875,46.0,30.659372182706097,26251.0,939.9971026376925,1.7472480245272815,23.769728648009426,1.7472480245272815,0.0,14.052785771775817,24.553702178840386,58.356545789579904,9.287732724180174,271,0,20P1_POS0010_D_1UL.tif
8,9,229.0,120.89763779527559,122.021484375,30.0,53.48544697276255,30708.0,2860.693037876195,1.039823770215211,18.439088914585774,1.039823770215211,0.0,17.6356733862362,18.337992390760185,56.496532070979626,8.991702346646203,254,0,20P1_POS0010_D_1UL.tif
9,10,145.0,95.51754385964912,101.103515625,41.0,26.418092639188572,10889.0,697.9156186927494,1.8378284699660667,17.029386365926403,1.8378284699660667,0.0,8.88699626238526,16.33277474349366,37.84925692846487,6.023896332520351,114,0,20P1_POS0010_D_1UL.tif
10,11,168.0,107.37037037037037,112.060546875,51.0,28.850669162276134,8697.0,832.361111111111,1.6289887619501227,13.416407864998739,1.6289887619501227,0.0,7.956801516294211,12.961540251110966,31.90416931629929,5.077706251929807,81,0,20P1_POS0010_D_1UL.tif
11,12,186.0,99.11320754716981,104.091796875,31.0,37.41130991576821,10506.0,1399.6061096136568,1.9699231661888557,16.278820596099706,1.9699231661888557,0.0,8.277198077276081,16.305444243560007,36.49705858178262,5.808687281605183,106,0,20P1_POS0010_D_1UL.tif
12,13,168.0,98.84070796460178,90.146484375,48.0,30.331079761431354,11169.0,919.9743994943108,1.426057790384383,14.422205101855956,1.426057790384383,0.0,10.044439756059527,14.323951564175298,37.68288576293735,5.997417539138688,113,0,20P1_POS0010_D_1UL.tif
13,14,77.0,74.66666666666667,77.197265625,70.0,4.041451884327455,224.0,16.33333333333394,1.732050807578329,1.4142135623730951,1.732050807578329,0.0,1.4850304985673304,2.572148274321993,6.139960247678931,0.9772050238058398,3,0,20P1_POS0010_D_1UL.tif
14,15,218.0,105.5959595959596,96.123046875,48.0,37.049035128012676,10454.0,1372.6310039167174,1.2484573680323032,12.529964086141668,1.2484573680323032,0.0,10.048142794894646,12.544677907326921,35.27138629004477,5.613615477764332,99,0,20P1_POS0010_D_1UL.tif
15,16,230.0,121.58461538461539,124.013671875,30.0,50.66699070919195,15806.0,2567.1439475253433,1.611092037650519,15.811388300841896,1.611092037650519,0.0,10.13599901867228,16.33002731261638,40.41816645849602,6.432750982580687,130,0,20P1_POS0010_D_1UL.tif
16,17,231.0,125.23344947735191,126.005859375,33.0,46.945339398137854,35942.0,2203.864891206354,1.1723153138638396,20.248456731316587,1.1723153138638396,0.0,17.65524662588434,20.697515989567098,60.054544926434026,9.557977680176279,287,0,20P1_POS0010_D_1UL.tif
17,18,166.0,92.97727272727273,88.154296875,50.0,27.03389614163686,12273.0,730.8315405968083,1.0499871599074089,13.038404810405298,1.0499871599074089,0.0,12.651733371619951,13.284157590773018,40.72788873849724,6.4820448144285745,132,0,20P1_POS0010_D_1UL.tif
18,19,207.0,114.28318584070796,117.041015625,31.0,48.75219208012026,12914.0,2376.7762326169404,1.620600828291328,15.811388300841896,1.620600828291328,0.0,9.422285355626467,15.2697634517255,37.68288576293735,5.997417539138688,113,0,20P1_POS0010_D_1UL.tif
19,20,94.0,70.37209302325581,71.220703125,45.0,13.458973384421608,3026.0,181.14396456256924,1.317943925894617,8.06225774829855,1.317943925894617,0.0,6.445265629224413,8.49449868681366,23.24551432895053,3.6996385101659595,43,8,20P1_POS0010_D_1UL.tif
20,21,192.0,107.19799498746868,108.076171875,41.0,35.63590865853673,42772.0,1269.9179859195729,1.2423939729481277,25.298221281347036,1.2423939729481277,0.0,20.221428828756334,25.12298130124639,70.80947588514768,11.269678104867614,399,0,20P1_POS0010_D_1UL.tif
21,22,209.0,83.33333333333333,75.205078125,31.0,32.16730688422498,17000.0,1034.7356321839077,1.4001066514611844,19.209372712298546,1.4001066514611844,0.0,13.620391269655991,19.0700004121492,50.6314092765476,8.058239062071396,204,0,20P1_POS0010_D_1UL.tif
22,23,89.0,61.83695652173913,61.259765625,45.0,9.058148142877158,5689.0,82.0500477783089,1.9129365529186255,15.811388300841896,1.9129365529186255,0.0,7.82525844771295,14.969222920665366,34.00156020715878,5.4115163798060095,92,0,20P1_POS0010_D_1UL.tif
23,24,199.0,90.44252873563218,89.150390625,43.0,26.837008060903873,15737.0,720.2250016610195,1.3274473084310325,16.76305461424021,1.3274473084310325,0.0,12.918766177990316,17.148981391223103,46.760544125346705,7.442171739215616,174,0,20P1_POS0010_D_1UL.tif
24,25,173.0,90.86868686868686,88.154296875,38.0,31.723501384538647,8996.0,1006.3805400948254,2.4600520794091585,17.029386365926403,2.4600520794091585,0.0,7.158145239103382,17.609410080169038,35.27138629004477,5.613615477764332,99,18,20P1_POS0010_D_1UL.tif
25,26,90.0,65.14545454545454,63.251953125,53.0,8.903636755548122,3583.0,79.2747474747475,1.2713102697959466,8.94427190999916,1.2713102697959466,0.0,7.421823574107293,9.43544053037626,26.289739135064742,4.1841419359420025,55,0,20P1_POS0010_D_1UL.tif
26,27,192.0,100.06122448979592,101.103515625,40.0,34.928444459195276,19612.0,1219.9962323390891,1.0892534223241843,16.401219466856727,1.0892534223241843,0.0,15.136261718556106,16.487224878131777,49.62870782535445,7.898654169668588,196,0,20P1_POS0010_D_1UL.tif
27,28,105.0,79.34375,77.197265625,50.0,13.236336533902032,2539.0,175.20060483870967,2.4547982086306455,9.219544457292887,2.4547982086306455,0.0,4.07401055303829,10.000873807540742,20.053026197048002,3.1915382432114616,32,10,20P1_POS0010_D_1UL.tif
28,29,163.0,96.50704225352112,96.123046875,48.0,26.25808405947816,20556.0,689.4869784746212,1.1451458458072343,17.08800749063506,1.1451458458072343,0.0,15.389143879136192,17.62281418372263,51.736224648291675,8.234075889688375,213,0,20P1_POS0010_D_1UL.tif
29,30,150.0,80.896,80.185546875,36.0,24.02915702010319,10112.0,577.4003870967746,2.205790003902213,21.02379604162864,2.205790003902213,0.0,8.494307597281667,18.73665878815453,39.63327297606011,6.3078313050504,125,0,20P1_POS0010_D_1UL.tif
30,31,191.0,91.26190476190476,88.154296875,41.0,28.105116702680114,19165.0,789.8975848712687,1.2171734065391107,17.4928556845359,1.2171734065391107,0.0,14.821374437273496,18.040182813407874,51.37059303741223,8.175883811466258,210,0,20P1_POS0010_D_1UL.tif
31,32,185.0,119.60483870967742,124.013671875,44.0,35.72994039261346,29662.0,1276.6286404597108,1.6014725239548397,21.840329667841555,1.6014725239548397,0.0,14.041747321886195,22.487472524317198,55.82526231341036,8.884866446580956,248,0,20P1_POS0010_D_1UL.tif
32,33,174.0,102.08333333333333,104.091796875,41.0,36.45300301170575,3675.0,1328.8214285714287,2.7503048287107177,11.0,2.7503048287107177,0.0,4.082403183971199,11.227853189619998,21.269446210866196,3.385137501286538,36,12,20P1_POS0010_D_1UL.tif
33,34,186.0,104.78017241379311,106.083984375,41.0,32.49747168274803,24309.0,1056.0856657710099,1.1593258646849403,18.601075237738275,1.1593258646849403,0.0,15.962330153268471,18.505542207324467,53.99442547644459,8.593479713983122,232,0,20P1_POS0010_D_1UL.tif
